Date,y,x1,x2,x3,x4,x5
2014-08-27,24918.75,25074.5,25166.910156,25112.230469,24994.099609,25159.759766
2014-08-28,24741.0,24918.75,25074.5,25166.910156,25112.230469,24994.099609
2014-08-29,24742.060547,24741.0,24918.75,25074.5,25166.910156,25112.230469
2014-09-01,24752.089844,24742.060547,24741.0,24918.75,25074.5,25166.910156
2014-09-02,24749.019531,24752.089844,24742.060547,24741.0,24918.75,25074.5
2014-09-03,25317.949219,24749.019531,24752.089844,24742.060547,24741.0,24918.75
2014-09-04,25297.919922,25317.949219,24749.019531,24752.089844,24742.060547,24741.0
2014-09-05,25240.150391,25297.919922,25317.949219,24749.019531,24752.089844,24742.060547
2014-09-08,25190.449219,25240.150391,25297.919922,25317.949219,24749.019531,24752.089844
2014-09-10,24705.359375,25190.449219,25240.150391,25297.919922,25317.949219,24749.019531
2014-09-11,24662.640625,24705.359375,25190.449219,25240.150391,25297.919922,25317.949219
2014-09-12,24595.320313,24662.640625,24705.359375,25190.449219,25240.150391,25297.919922
2014-09-15,24356.990234,24595.320313,24662.640625,24705.359375,25190.449219,25240.150391
2014-09-16,24136.009766,24356.990234,24595.320313,24662.640625,24705.359375,25190.449219
2014-09-17,24376.410156,24136.009766,24356.990234,24595.320313,24662.640625,24705.359375
2014-09-18,24168.720703,24376.410156,24136.009766,24356.990234,24595.320313,24662.640625
2014-09-19,24306.160156,24168.720703,24376.410156,24136.009766,24356.990234,24595.320313
2014-09-22,23955.490234,24306.160156,24168.720703,24376.410156,24136.009766,24356.990234
2014-09-23,23837.070313,23955.490234,24306.160156,24168.720703,24376.410156,24136.009766
2014-09-24,23921.609375,23837.070313,23955.490234,24306.160156,24168.720703,24376.410156
2014-09-25,23768.130859,23921.609375,23837.070313,23955.490234,24306.160156,24168.720703
2014-09-26,23678.410156,23768.130859,23921.609375,23837.070313,23955.490234,24306.160156
2014-09-29,23229.210938,23678.410156,23768.130859,23921.609375,23837.070313,23955.490234
2014-09-30,22932.980469,23229.210938,23678.410156,23768.130859,23921.609375,23837.070313
2014-10-03,23064.560547,22932.980469,23229.210938,23678.410156,23768.130859,23921.609375
2014-10-06,23315.039063,23064.560547,22932.980469,23229.210938,23678.410156,23768.130859
2014-10-07,23422.519531,23315.039063,23064.560547,22932.980469,23229.210938,23678.410156
2014-10-08,23263.330078,23422.519531,23315.039063,23064.560547,22932.980469,23229.210938
2014-10-09,23534.529297,23263.330078,23422.519531,23315.039063,23064.560547,22932.980469
2014-10-10,23088.539063,23534.529297,23263.330078,23422.519531,23315.039063,23064.560547
2014-10-13,23143.380859,23088.539063,23534.529297,23263.330078,23422.519531,23315.039063
2014-10-14,23047.970703,23143.380859,23088.539063,23534.529297,23263.330078,23422.519531
2014-10-15,23140.050781,23047.970703,23143.380859,23088.539063,23534.529297,23263.330078
2014-10-16,22900.939453,23140.050781,23047.970703,23143.380859,23088.539063,23534.529297
2014-10-17,23023.210938,22900.939453,23140.050781,23047.970703,23143.380859,23088.539063
2014-10-20,23070.259766,23023.210938,22900.939453,23140.050781,23047.970703,23143.380859
2014-10-21,23088.580078,23070.259766,23023.210938,22900.939453,23140.050781,23047.970703
2014-10-22,23403.970703,23088.580078,23070.259766,23023.210938,22900.939453,23140.050781
2014-10-23,23333.179688,23403.970703,23088.580078,23070.259766,23023.210938,22900.939453
2014-10-24,23302.199219,23333.179688,23403.970703,23088.580078,23070.259766,23023.210938
2014-10-27,23143.230469,23302.199219,23333.179688,23403.970703,23088.580078,23070.259766
2014-10-28,23520.359375,23143.230469,23302.199219,23333.179688,23403.970703,23088.580078
2014-10-29,23819.869141,23520.359375,23143.230469,23302.199219,23333.179688,23403.970703
2014-10-30,23702.039063,23819.869141,23520.359375,23143.230469,23302.199219,23333.179688
2014-10-31,23998.060547,23702.039063,23819.869141,23520.359375,23143.230469,23302.199219
2014-11-03,23915.970703,23998.060547,23702.039063,23819.869141,23520.359375,23143.230469
2014-11-04,23845.660156,23915.970703,23998.060547,23702.039063,23819.869141,23520.359375
2014-11-05,23695.619141,23845.660156,23915.970703,23998.060547,23702.039063,23819.869141
2014-11-06,23649.310547,23695.619141,23845.660156,23915.970703,23998.060547,23702.039063
2014-11-07,23550.240234,23649.310547,23695.619141,23845.660156,23915.970703,23998.060547
2014-11-10,23744.699219,23550.240234,23649.310547,23695.619141,23845.660156,23915.970703
2014-11-11,23808.279297,23744.699219,23550.240234,23649.310547,23695.619141,23845.660156
2014-11-12,23938.179688,23808.279297,23744.699219,23550.240234,23649.310547,23695.619141
2014-11-13,24019.939453,23938.179688,23808.279297,23744.699219,23550.240234,23649.310547
2014-11-14,24087.380859,24019.939453,23938.179688,23808.279297,23744.699219,23550.240234
2014-11-17,23797.080078,24087.380859,24019.939453,23938.179688,23808.279297,23744.699219
2014-11-18,23529.169922,23797.080078,24087.380859,24019.939453,23938.179688,23808.279297
2014-11-19,23373.310547,23529.169922,23797.080078,24087.380859,24019.939453,23938.179688
2014-11-20,23349.640625,23373.310547,23529.169922,23797.080078,24087.380859,24019.939453
2014-11-21,23437.119141,23349.640625,23373.310547,23529.169922,23797.080078,24087.380859
2014-11-24,23893.140625,23437.119141,23349.640625,23373.310547,23529.169922,23797.080078
2014-11-25,23843.910156,23893.140625,23437.119141,23349.640625,23373.310547,23529.169922
2014-11-26,24111.980469,23843.910156,23893.140625,23437.119141,23349.640625,23373.310547
2014-11-27,24004.279297,24111.980469,23843.910156,23893.140625,23437.119141,23349.640625
2014-11-28,23987.449219,24004.279297,24111.980469,23843.910156,23893.140625,23437.119141
2014-12-01,23367.449219,23987.449219,24004.279297,24111.980469,23843.910156,23893.140625
