Date,y,x1,x2,x3,x4,x5
2011-06-14,9547.790039,9448.209961,9514.44043,9467.150391,9449.459961,9442.950195
2011-06-15,9574.320313,9547.790039,9448.209961,9514.44043,9467.150391,9449.459961
2011-06-16,9411.280273,9574.320313,9547.790039,9448.209961,9514.44043,9467.150391
2011-06-17,9351.400391,9411.280273,9574.320313,9547.790039,9448.209961,9514.44043
2011-06-20,9354.320313,9351.400391,9411.280273,9574.320313,9547.790039,9448.209961
2011-06-21,9459.660156,9354.320313,9351.400391,9411.280273,9574.320313,9547.790039
2011-06-22,9629.429688,9459.660156,9354.320313,9351.400391,9411.280273,9574.320313
2011-06-23,9596.740234,9629.429688,9459.660156,9354.320313,9351.400391,9411.280273
2011-06-24,9678.709961,9596.740234,9629.429688,9459.660156,9354.320313,9351.400391
2011-06-27,9578.30957,9678.709961,9596.740234,9629.429688,9459.660156,9354.320313
2011-06-28,9648.980469,9578.30957,9678.709961,9596.740234,9629.429688,9459.660156
2011-06-29,9797.259766,9648.980469,9578.30957,9678.709961,9596.740234,9629.429688
2011-06-30,9816.089844,9797.259766,9648.980469,9578.30957,9678.709961,9596.740234
2011-07-01,9868.070313,9816.089844,9797.259766,9648.980469,9578.30957,9678.709961
2011-07-04,9965.089844,9868.070313,9816.089844,9797.259766,9648.980469,9578.30957
2011-07-05,9972.459961,9965.089844,9868.070313,9816.089844,9797.259766,9648.980469
2011-07-06,10082.480469,9972.459961,9965.089844,9868.070313,9816.089844,9797.259766
2011-07-07,10071.139648,10082.480469,9972.459961,9965.089844,9868.070313,9816.089844
2011-07-08,10137.730469,10071.139648,10082.480469,9972.459961,9965.089844,9868.070313
2011-07-11,10069.530273,10137.730469,10071.139648,10082.480469,9972.459961,9965.089844
2011-07-12,9925.919922,10069.530273,10137.730469,10071.139648,10082.480469,9972.459961
2011-07-13,9963.139648,9925.919922,10069.530273,10137.730469,10071.139648,10082.480469
2011-07-14,9936.120117,9963.139648,9925.919922,10069.530273,10137.730469,10071.139648
2011-07-15,9974.469727,9936.120117,9963.139648,9925.919922,10069.530273,10137.730469
2011-07-19,9889.719727,9974.469727,9936.120117,9963.139648,9925.919922,10069.530273
2011-07-20,10005.900391,9889.719727,9974.469727,9936.120117,9963.139648,9925.919922
2011-07-21,10010.389648,10005.900391,9889.719727,9974.469727,9936.120117,9963.139648
2011-07-22,10132.110352,10010.389648,10005.900391,9889.719727,9974.469727,9936.120117
2011-07-25,10050.009766,10132.110352,10010.389648,10005.900391,9889.719727,9974.469727
2011-07-26,10097.719727,10050.009766,10132.110352,10010.389648,10005.900391,9889.719727
2011-07-27,10047.19043,10097.719727,10050.009766,10132.110352,10010.389648,10005.900391
2011-07-28,9901.349609,10047.19043,10097.719727,10050.009766,10132.110352,10010.389648
2011-07-29,9833.030273,9901.349609,10047.19043,10097.719727,10050.009766,10132.110352
2011-08-01,9965.009766,9833.030273,9901.349609,10047.19043,10097.719727,10050.009766
2011-08-02,9844.589844,9965.009766,9833.030273,9901.349609,10047.19043,10097.719727
2011-08-03,9637.139648,9844.589844,9965.009766,9833.030273,9901.349609,10047.19043
2011-08-04,9659.179688,9637.139648,9844.589844,9965.009766,9833.030273,9901.349609
2011-08-05,9299.879883,9659.179688,9637.139648,9844.589844,9965.009766,9833.030273
