Date,y,x1,x2,x3,x4,x5
2020-03-23,21696.130859,22805.070313,21709.130859,22291.820313,23263.730469,23063.570313
2020-03-24,22663.490234,21696.130859,22805.070313,21709.130859,22291.820313,23263.730469
2020-03-25,23527.189453,22663.490234,21696.130859,22805.070313,21709.130859,22291.820313
2020-03-26,23352.339844,23527.189453,22663.490234,21696.130859,22805.070313,21709.130859
2020-03-27,23484.279297,23352.339844,23527.189453,22663.490234,21696.130859,22805.070313
2020-03-30,23175.109375,23484.279297,23352.339844,23527.189453,22663.490234,21696.130859
2020-03-31,23603.480469,23175.109375,23484.279297,23352.339844,23527.189453,22663.490234
2020-04-01,23085.789063,23603.480469,23175.109375,23484.279297,23352.339844,23527.189453
2020-04-02,23280.060547,23085.789063,23603.480469,23175.109375,23484.279297,23352.339844
2020-04-03,23236.109375,23280.060547,23085.789063,23603.480469,23175.109375,23484.279297
2020-04-06,23749.119141,23236.109375,23280.060547,23085.789063,23603.480469,23175.109375
2020-04-07,24253.289063,23749.119141,23236.109375,23280.060547,23085.789063,23603.480469
2020-04-08,23970.369141,24253.289063,23749.119141,23236.109375,23280.060547,23085.789063
2020-04-09,24300.330078,23970.369141,24253.289063,23749.119141,23236.109375,23280.060547
2020-04-14,24435.400391,24300.330078,23970.369141,24253.289063,23749.119141,23236.109375
2020-04-15,24145.339844,24435.400391,24300.330078,23970.369141,24253.289063,23749.119141
2020-04-16,24006.449219,24145.339844,24435.400391,24300.330078,23970.369141,24253.289063
2020-04-17,24380.0,24006.449219,24145.339844,24435.400391,24300.330078,23970.369141
2020-04-20,24330.019531,24380.0,24006.449219,24145.339844,24435.400391,24300.330078
2020-04-21,23793.550781,24330.019531,24380.0,24006.449219,24145.339844,24435.400391
2020-04-22,23893.359375,23793.550781,24330.019531,24380.0,24006.449219,24145.339844
2020-04-23,23977.320313,23893.359375,23793.550781,24330.019531,24380.0,24006.449219
2020-04-24,23831.330078,23977.320313,23893.359375,23793.550781,24330.019531,24380.0
2020-04-27,24280.140625,23831.330078,23977.320313,23893.359375,23793.550781,24330.019531
2020-04-28,24575.960938,24280.140625,23831.330078,23977.320313,23893.359375,23793.550781
2020-04-29,24643.589844,24575.960938,24280.140625,23831.330078,23977.320313,23893.359375
2020-05-04,23613.800781,24643.589844,24575.960938,24280.140625,23831.330078,23977.320313
2020-05-05,23868.660156,23613.800781,24643.589844,24575.960938,24280.140625,23831.330078
2020-05-06,24137.480469,23868.660156,23613.800781,24643.589844,24575.960938,24280.140625
2020-05-07,23980.630859,24137.480469,23868.660156,23613.800781,24643.589844,24575.960938
2020-05-08,24230.169922,23980.630859,24137.480469,23868.660156,23613.800781,24643.589844
2020-05-11,24602.060547,24230.169922,23980.630859,24137.480469,23868.660156,23613.800781
2020-05-12,24245.679688,24602.060547,24230.169922,23980.630859,24137.480469,23868.660156
2020-05-13,24180.300781,24245.679688,24602.060547,24230.169922,23980.630859,24137.480469
2020-05-14,23829.740234,24180.300781,24245.679688,24602.060547,24230.169922,23980.630859
2020-05-15,23797.470703,23829.740234,24180.300781,24245.679688,24602.060547,24230.169922
2020-05-18,23934.769531,23797.470703,23829.740234,24180.300781,24245.679688,24602.060547
2020-05-19,24388.130859,23934.769531,23797.470703,23829.740234,24180.300781,24245.679688
2020-05-20,24399.949219,24388.130859,23934.769531,23797.470703,23829.740234,24180.300781
2020-05-21,24280.029297,24399.949219,24388.130859,23934.769531,23797.470703,23829.740234
2020-05-22,22930.140625,24280.029297,24399.949219,24388.130859,23934.769531,23797.470703
2020-05-25,22952.240234,22930.140625,24280.029297,24399.949219,24388.130859,23934.769531
2020-05-26,23384.660156,22952.240234,22930.140625,24280.029297,24399.949219,24388.130859
2020-05-27,23301.359375,23384.660156,22952.240234,22930.140625,24280.029297,24399.949219
2020-05-28,23132.759766,23301.359375,23384.660156,22952.240234,22930.140625,24280.029297
2020-05-29,22961.470703,23132.759766,23301.359375,23384.660156,22952.240234,22930.140625
2020-06-01,23732.519531,22961.470703,23132.759766,23301.359375,23384.660156,22952.240234
2020-06-02,23995.939453,23732.519531,22961.470703,23132.759766,23301.359375,23384.660156
2020-06-03,24325.619141,23995.939453,23732.519531,22961.470703,23132.759766,23301.359375
2020-06-04,24366.300781,24325.619141,23995.939453,23732.519531,22961.470703,23132.759766
2020-06-05,24770.410156,24366.300781,24325.619141,23995.939453,23732.519531,22961.470703
2020-06-08,24776.769531,24770.410156,24366.300781,24325.619141,23995.939453,23732.519531
2020-06-09,25057.220703,24776.769531,24770.410156,24366.300781,24325.619141,23995.939453
2020-06-10,25049.730469,25057.220703,24776.769531,24770.410156,24366.300781,24325.619141
2020-06-11,24480.150391,25049.730469,25057.220703,24776.769531,24770.410156,24366.300781
2020-06-12,24301.380859,24480.150391,25049.730469,25057.220703,24776.769531,24770.410156
2020-06-15,23776.949219,24301.380859,24480.150391,25049.730469,25057.220703,24776.769531
2020-06-16,24344.089844,23776.949219,24301.380859,24480.150391,25049.730469,25057.220703
2020-06-17,24481.410156,24344.089844,23776.949219,24301.380859,24480.150391,25049.730469
2020-06-18,24464.939453,24481.410156,24344.089844,23776.949219,24301.380859,24480.150391
2020-06-19,24643.890625,24464.939453,24481.410156,24344.089844,23776.949219,24301.380859
2020-06-22,24511.339844,24643.890625,24464.939453,24481.410156,24344.089844,23776.949219
2020-06-23,24907.339844,24511.339844,24643.890625,24464.939453,24481.410156,24344.089844
2020-06-24,24781.580078,24907.339844,24511.339844,24643.890625,24464.939453,24481.410156
2020-06-26,24549.990234,24781.580078,24907.339844,24511.339844,24643.890625,24464.939453
2020-06-29,24301.279297,24549.990234,24781.580078,24907.339844,24511.339844,24643.890625
2020-06-30,24427.189453,24301.279297,24549.990234,24781.580078,24907.339844,24511.339844
2020-07-02,25124.189453,24427.189453,24301.279297,24549.990234,24781.580078,24907.339844
2020-07-03,25373.119141,25124.189453,24427.189453,24301.279297,24549.990234,24781.580078
2020-07-06,26339.160156,25373.119141,25124.189453,24427.189453,24301.279297,24549.990234
2020-07-07,25975.660156,26339.160156,25373.119141,25124.189453,24427.189453,24301.279297
2020-07-08,26129.179688,25975.660156,26339.160156,25373.119141,25124.189453,24427.189453
2020-07-09,26210.160156,26129.179688,25975.660156,26339.160156,25373.119141,25124.189453
2020-07-10,25727.410156,26210.160156,26129.179688,25975.660156,26339.160156,25373.119141
2020-07-13,25772.119141,25727.410156,26210.160156,26129.179688,25975.660156,26339.160156
2020-07-14,25477.890625,25772.119141,25727.410156,26210.160156,26129.179688,25975.660156
2020-07-15,25481.580078,25477.890625,25772.119141,25727.410156,26210.160156,26129.179688
2020-07-16,24970.689453,25481.580078,25477.890625,25772.119141,25727.410156,26210.160156
2020-07-17,25089.169922,24970.689453,25481.580078,25477.890625,25772.119141,25727.410156
2020-07-20,25057.990234,25089.169922,24970.689453,25481.580078,25477.890625,25772.119141
2020-07-21,25635.660156,25057.990234,25089.169922,24970.689453,25481.580078,25477.890625
