Date,y,x1,x2,x3,x4,x5
2020-01-09,3094.88208,3066.893066,3104.802002,3083.407959,3083.785889,3085.197998
2020-01-10,3092.291016,3094.88208,3066.893066,3104.802002,3083.407959,3083.785889
2020-01-13,3115.570068,3092.291016,3094.88208,3066.893066,3104.802002,3083.407959
2020-01-14,3106.820068,3115.570068,3092.291016,3094.88208,3066.893066,3104.802002
2020-01-15,3090.040039,3106.820068,3115.570068,3092.291016,3094.88208,3066.893066
2020-01-16,3074.081055,3090.040039,3106.820068,3115.570068,3092.291016,3094.88208
2020-01-17,3075.496094,3074.081055,3090.040039,3106.820068,3115.570068,3092.291016
2020-01-20,3095.787109,3075.496094,3074.081055,3090.040039,3106.820068,3115.570068
2020-01-21,3052.139893,3095.787109,3075.496094,3074.081055,3090.040039,3106.820068
2020-01-22,3060.754883,3052.139893,3095.787109,3075.496094,3074.081055,3090.040039
2020-01-23,2976.528076,3060.754883,3052.139893,3095.787109,3075.496094,3074.081055
2020-02-03,2746.605957,2976.528076,3060.754883,3052.139893,3095.787109,3075.496094
2020-02-04,2783.288086,2746.605957,2976.528076,3060.754883,3052.139893,3095.787109
2020-02-05,2818.087891,2783.288086,2746.605957,2976.528076,3060.754883,3052.139893
2020-02-06,2866.51001,2818.087891,2783.288086,2746.605957,2976.528076,3060.754883
2020-02-07,2875.959961,2866.51001,2818.087891,2783.288086,2746.605957,2976.528076
2020-02-10,2890.488037,2875.959961,2866.51001,2818.087891,2783.288086,2746.605957
2020-02-11,2901.669922,2890.488037,2875.959961,2866.51001,2818.087891,2783.288086
2020-02-12,2926.898926,2901.669922,2890.488037,2875.959961,2866.51001,2818.087891
2020-02-13,2906.073975,2926.898926,2901.669922,2890.488037,2875.959961,2866.51001
2020-02-14,2917.008057,2906.073975,2926.898926,2901.669922,2890.488037,2875.959961
2020-02-17,2983.62207,2917.008057,2906.073975,2926.898926,2901.669922,2890.488037
2020-02-18,2984.971924,2983.62207,2917.008057,2906.073975,2926.898926,2901.669922
2020-02-19,2975.4021,2984.971924,2983.62207,2917.008057,2906.073975,2926.898926
2020-02-20,3030.154053,2975.4021,2984.971924,2983.62207,2917.008057,2906.073975
2020-02-21,3039.668945,3030.154053,2975.4021,2984.971924,2983.62207,2917.008057
2020-02-24,3031.23291,3039.668945,3030.154053,2975.4021,2984.971924,2983.62207
2020-02-25,3013.050049,3031.23291,3039.668945,3030.154053,2975.4021,2984.971924
2020-02-26,2987.928955,3013.050049,3031.23291,3039.668945,3030.154053,2975.4021
2020-02-27,2991.330078,2987.928955,3013.050049,3031.23291,3039.668945,3030.154053
2020-02-28,2880.303955,2991.330078,2987.928955,3013.050049,3031.23291,3039.668945
2020-03-02,2970.930908,2880.303955,2991.330078,2987.928955,3013.050049,3031.23291
2020-03-03,2992.896973,2970.930908,2880.303955,2991.330078,2987.928955,3013.050049
2020-03-04,3011.666016,2992.896973,2970.930908,2880.303955,2991.330078,2987.928955
2020-03-05,3071.677002,3011.666016,2992.896973,2970.930908,2880.303955,2991.330078
2020-03-06,3034.510986,3071.677002,3011.666016,2992.896973,2970.930908,2880.303955
2020-03-09,2943.291016,3034.510986,3071.677002,3011.666016,2992.896973,2970.930908
2020-03-10,2996.761963,2943.291016,3034.510986,3071.677002,3011.666016,2992.896973
2020-03-11,2968.51709,2996.761963,2943.291016,3034.510986,3071.677002,3011.666016
2020-03-12,2923.486084,2968.51709,2996.761963,2943.291016,3034.510986,3071.677002
2020-03-13,2887.427002,2923.486084,2968.51709,2996.761963,2943.291016,3034.510986
2020-03-16,2789.253906,2887.427002,2923.486084,2968.51709,2996.761963,2943.291016
2020-03-17,2779.641113,2789.253906,2887.427002,2923.486084,2968.51709,2996.761963
2020-03-18,2728.756104,2779.641113,2789.253906,2887.427002,2923.486084,2968.51709
2020-03-19,2702.129883,2728.756104,2779.641113,2789.253906,2887.427002,2923.486084
2020-03-20,2745.61792,2702.129883,2728.756104,2779.641113,2789.253906,2887.427002
2020-03-23,2660.169922,2745.61792,2702.129883,2728.756104,2779.641113,2789.253906
2020-03-24,2722.437988,2660.169922,2745.61792,2702.129883,2728.756104,2779.641113
2020-03-25,2781.591064,2722.437988,2660.169922,2745.61792,2702.129883,2728.756104
2020-03-26,2764.910889,2781.591064,2722.437988,2660.169922,2745.61792,2702.129883
2020-03-27,2772.202881,2764.910889,2781.591064,2722.437988,2660.169922,2745.61792
2020-03-30,2747.214111,2772.202881,2764.910889,2781.591064,2722.437988,2660.169922
2020-03-31,2750.295898,2747.214111,2772.202881,2764.910889,2781.591064,2722.437988
2020-04-01,2734.521973,2750.295898,2747.214111,2772.202881,2764.910889,2781.591064
2020-04-02,2780.637939,2734.521973,2750.295898,2747.214111,2772.202881,2764.910889
2020-04-03,2763.987061,2780.637939,2734.521973,2750.295898,2747.214111,2772.202881
2020-04-07,2820.762939,2763.987061,2780.637939,2734.521973,2750.295898,2747.214111
2020-04-08,2815.368896,2820.762939,2763.987061,2780.637939,2734.521973,2750.295898
2020-04-09,2825.904053,2815.368896,2820.762939,2763.987061,2780.637939,2734.521973
2020-04-10,2796.631104,2825.904053,2815.368896,2820.762939,2763.987061,2780.637939
2020-04-13,2783.048096,2796.631104,2825.904053,2815.368896,2820.762939,2763.987061
2020-04-14,2827.282959,2783.048096,2796.631104,2825.904053,2815.368896,2820.762939
2020-04-15,2811.174072,2827.282959,2783.048096,2796.631104,2825.904053,2815.368896
2020-04-16,2819.935059,2811.174072,2827.282959,2783.048096,2796.631104,2825.904053
