Date,Open,High,Low,Close,Adj Close,Volume
6/12/2018,7673.870117,7708.25,7669.529785,7703.790039,7703.790039,2006760000
6/13/2018,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2172770000
6/14/2018,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2188230000
6/15/2018,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3043790000
6/18/2018,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2093950000
6/19/2018,7658.470215,7727.410156,7635.72998,7725.589844,7725.589844,2269000000
6/20/2018,7764.149902,7806.600098,7755.47998,7781.509766,7781.509766,2305100000
6/21/2018,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2315880000
6/22/2018,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3928340000
6/25/2018,7631.120117,7639.72998,7477.72998,7532.009766,7532.009766,2415090000
6/26/2018,7553.740234,7597.490234,7527,7561.629883,7561.629883,2058640000
6/27/2018,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2306430000
6/28/2018,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2195400000
6/29/2018,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2192010000
7/2/2018,7451.899902,7568.100098,7443.100098,7567.689941,7567.689941,1767910000
7/3/2018,7593.629883,7594.330078,7498.5,7502.669922,7502.669922,1179310000
7/5/2018,7550.660156,7589.189941,7511.430176,7586.430176,7586.430176,1745030000
7/6/2018,7595.930176,7695.810059,7588.649902,7688.390137,7688.390137,1704580000
7/9/2018,7731.740234,7757.279785,7702.060059,7756.200195,7756.200195,1837330000
7/10/2018,7770.629883,7777.47998,7731.97998,7759.200195,7759.200195,1725210000
7/11/2018,7698.509766,7748.160156,7696.580078,7716.609863,7716.609863,1761420000
7/12/2018,7752.709961,7825.669922,7746.759766,7823.919922,7823.919922,1926110000
7/13/2018,7827.620117,7843.52002,7803.339844,7825.97998,7825.97998,1714140000
7/16/2018,7831.740234,7838.819824,7791.97998,7805.720215,7805.720215,1730190000
7/17/2018,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1740680000
7/18/2018,7859.430176,7863.77002,7822.830078,7854.439941,7854.439941,1857670000
7/19/2018,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1853030000
7/20/2018,7843.080078,7860.25,7815.859863,7820.200195,7820.200195,1786250000
7/23/2018,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1654290000
7/24/2018,7914.350098,7928.790039,7814.330078,7840.77002,7840.77002,2014850000
7/25/2018,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1902790000
7/26/2018,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2263070000
7/27/2018,7889.75,7889.75,7698.959961,7737.419922,7737.419922,2176170000
7/30/2018,7735.27002,7740.259766,7604.240234,7630,7630,2143410000
7/31/2018,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2195050000
8/1/2018,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2223550000
8/2/2018,7659.52002,7808.850098,7659.52002,7802.689941,7802.689941,2081300000
8/3/2018,7819.22998,7824.060059,7783.299805,7812.009766,7812.009766,2018700000
8/6/2018,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2238170000
8/7/2018,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2197590000
8/8/2018,7880,7901.689941,7864.459961,7888.330078,7888.330078,2087850000
8/9/2018,7886.52002,7923.350098,7881.060059,7891.779785,7891.779785,2032950000
8/10/2018,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2095180000
8/13/2018,7848,7888.660156,7814.27002,7819.709961,7819.709961,1914240000
8/14/2018,7847.879883,7878.22998,7815.5,7870.890137,7870.890137,1917360000
8/15/2018,7810.02002,7832.660156,7732.689941,7774.120117,7774.120117,2286960000
8/16/2018,7826.950195,7849.669922,7795.740234,7806.52002,7806.52002,1979540000
8/17/2018,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1843150000
8/20/2018,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1698970000
8/21/2018,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1766630000
8/22/2018,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1660460000
8/23/2018,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1879890000
8/24/2018,7907.810059,7949.709961,7907.100098,7945.97998,7945.97998,1886600000
8/27/2018,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2319130000
8/28/2018,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1961300000
8/29/2018,8044.339844,8113.560059,8042.100098,8109.689941,8109.689941,1897000000
8/30/2018,8094.200195,8133.299805,8069.569824,8088.359863,8088.359863,2014450000
8/31/2018,8079.310059,8119.819824,8079.310059,8109.540039,8109.540039,1899910000
9/4/2018,8087.950195,8104.069824,8042.140137,8091.25,8091.25,2229520000
9/5/2018,8073.529785,8077.839844,7962.350098,7995.169922,7995.169922,2596780000
9/6/2018,7998.27002,8001.970215,7885.490234,7922.72998,7922.72998,2368680000
9/7/2018,7878.790039,7962.529785,7873.930176,7902.540039,7902.540039,2146380000
9/10/2018,7939.569824,7945.029785,7890.390137,7924.160156,7924.160156,2041450000
9/11/2018,7894.870117,7986.319824,7880.919922,7972.470215,7972.470215,2336600000
9/12/2018,7958.870117,7965.390137,7884.049805,7954.22998,7954.22998,2341850000
9/13/2018,7999.930176,8037.509766,7989.850098,8013.709961,8013.709961,2318720000
9/14/2018,8026.160156,8040.830078,7979.779785,8010.040039,8010.040039,2033720000
9/17/2018,7992.209961,8002.779785,7890.069824,7895.790039,7895.790039,2284140000
9/18/2018,7903.569824,7986.100098,7901.009766,7956.109863,7956.109863,2317990000
9/19/2018,7962.549805,7976.120117,7917.72998,7950.040039,7950.040039,2156730000
9/20/2018,7993.529785,8039.060059,7986.410156,8028.22998,8028.22998,2287150000
9/21/2018,8041.689941,8057.259766,7979.669922,7986.959961,7986.959961,3706820000
9/24/2018,7939.379883,7997.899902,7912.470215,7993.25,7993.25,2416380000
9/25/2018,8001.589844,8014.120117,7979.290039,8007.470215,8007.470215,2288140000
9/26/2018,8011.680176,8067.029785,7982.759766,7990.370117,7990.370117,2297030000
9/27/2018,8021.220215,8071.560059,8017.910156,8041.970215,8041.970215,2053770000
9/28/2018,8024.5,8065.060059,8015.870117,8046.350098,8046.350098,2323940000
10/1/2018,8091.5,8107.379883,8019.77002,8037.299805,8037.299805,2283230000
10/2/2018,8024.470215,8054.149902,7983.990234,7999.549805,7999.549805,2391370000
10/3/2018,8034.649902,8053.930176,8012.029785,8025.089844,8025.089844,3057330000
10/4/2018,7993.330078,7997.169922,7833.160156,7879.509766,7879.509766,3284550000
10/5/2018,7874.759766,7902.669922,7715.970215,7788.450195,7788.450195,2672900000
10/8/2018,7747.100098,7797.319824,7654.839844,7735.950195,7735.950195,2239640000
10/9/2018,7728.509766,7799.75,7718.950195,7738.02002,7738.02002,2459040000
10/10/2018,7694.080078,7701.200195,7420.560059,7422.049805,7422.049805,3077330000
10/11/2018,7388.069824,7493.209961,7274.040039,7329.060059,7329.060059,3139290000
10/12/2018,7507.839844,7516.689941,7368.330078,7496.890137,7496.890137,2650290000
10/15/2018,7473.330078,7500.930176,7400.069824,7430.740234,7430.740234,2148850000
10/16/2018,7501.779785,7658.140137,7493.439941,7645.490234,7645.490234,2623300000
10/17/2018,7669.259766,7670.490234,7563.089844,7642.700195,7642.700195,2364720000
10/18/2018,7616.470215,7616.859863,7452.459961,7485.140137,7485.140137,2545950000
10/19/2018,7530.160156,7582.890137,7428.299805,7449.029785,7449.029785,2532220000
10/22/2018,7486.740234,7520.540039,7424.740234,7468.629883,7468.629883,2282400000
10/23/2018,7328.549805,7472.580078,7260.129883,7437.540039,7437.540039,2735820000
10/24/2018,7423.209961,7435.689941,7099,7108.399902,7108.399902,2935550000
10/25/2018,7197.490234,7364.819824,7178.540039,7318.339844,7318.339844,2741810000
10/26/2018,7125.180176,7283.319824,7057,7167.209961,7167.209961,2964780000
10/29/2018,7272.419922,7295.609863,6922.830078,7050.290039,7050.290039,2689550000
10/30/2018,7017.870117,7166.839844,7001.47998,7161.649902,7161.649902,2681310000
10/31/2018,7276.620117,7368.490234,7270.629883,7305.899902,7305.899902,2899730000
11/1/2018,7327.819824,7435.879883,7286.5,7434.060059,7434.060059,2708880000
11/2/2018,7424.02002,7466.529785,7298.680176,7356.990234,7356.990234,2889910000
11/5/2018,7344.080078,7349.22998,7255.879883,7328.850098,7328.850098,2166470000
11/6/2018,7326.069824,7400.640137,7320.890137,7375.959961,7375.959961,2285680000
11/7/2018,7446.089844,7572.930176,7435.870117,7570.75,7570.75,2677530000
11/8/2018,7544.169922,7566.930176,7499.709961,7530.879883,7530.879883,2462430000
11/9/2018,7468.509766,7474.339844,7349.47998,7406.899902,7406.899902,2418490000
11/12/2018,7364.049805,7371.089844,7193.77002,7200.870117,7200.870117,2289070000
11/13/2018,7230.689941,7319.120117,7182.859863,7200.870117,7200.870117,2343940000
11/14/2018,7265.390137,7285.569824,7101.169922,7136.390137,7136.390137,2540220000
11/15/2018,7112.830078,7274.259766,7072.359863,7259.029785,7259.029785,2508720000
11/16/2018,7193.600098,7274.859863,7171.700195,7247.870117,7247.870117,2438260000
11/19/2018,7217.240234,7224.120117,7011.399902,7028.47998,7028.47998,2354020000
11/20/2018,6867.430176,6994.75,6830.759766,6908.819824,6908.819824,2664950000
11/21/2018,6985.509766,7029.930176,6951.620117,6972.25,6972.25,1858050000
11/23/2018,6919.52002,6987.890137,6919.160156,6938.97998,6938.97998,958950000
11/26/2018,7026.5,7083.930176,7003.120117,7081.850098,7081.850098,2011180000
11/27/2018,7041.22998,7105.140137,7014.359863,7082.700195,7082.700195,2067360000
11/28/2018,7135.080078,7292.709961,7090.97998,7291.589844,7291.589844,2390260000
11/29/2018,7267.370117,7319.959961,7217.689941,7273.080078,7273.080078,1983460000
11/30/2018,7279.299805,7332.790039,7255.680176,7330.540039,7330.540039,2542820000
12/3/2018,7486.129883,7486.509766,7392.220215,7441.509766,7441.509766,2621020000
12/4/2018,7407.950195,7421.109863,7150.109863,7158.430176,7158.430176,2635810000
12/6/2018,7017.049805,7189.52002,6984.339844,7188.259766,7188.259766,2833870000
12/7/2018,7163.490234,7205.370117,6945.27002,6969.25,6969.25,2475160000
12/10/2018,6959.629883,7047.620117,6878.990234,7020.52002,7020.52002,2367560000
12/11/2018,7121.660156,7129.830078,6983.009766,7031.830078,7031.830078,2246060000
12/12/2018,7127,7197.290039,7096.560059,7098.310059,7098.310059,2412300000
12/13/2018,7135.279785,7154.640137,7034.819824,7070.330078,7070.330078,2143520000
12/14/2018,6986.370117,7027.169922,6898.990234,6910.660156,6910.660156,2200510000
12/17/2018,6886.459961,6931.810059,6710.009766,6753.72998,6753.72998,2665240000
12/18/2018,6809.819824,6847.27002,6733.709961,6783.910156,6783.910156,2595400000
12/19/2018,6777.589844,6868.859863,6586.5,6636.830078,6636.830078,2899950000
12/20/2018,6607.759766,6666.200195,6447.910156,6528.410156,6528.410156,3258090000
12/21/2018,6573.490234,6586.680176,6304.629883,6332.990234,6332.990234,4534120000
12/24/2018,6278.490234,6355.180176,6190.169922,6192.919922,6192.919922,1647270000
12/26/2018,6257.859863,6555.529785,6214.339844,6554.359863,6554.359863,2558940000
12/27/2018,6457.189941,6583.009766,6336.970215,6579.490234,6579.490234,2415870000
12/28/2018,6616.790039,6684.180176,6529.220215,6584.52002,6584.52002,2199090000
12/31/2018,6649.52002,6659.959961,6570.060059,6635.279785,6635.279785,2098560000
1/2/2019,6506.910156,6693.709961,6506.879883,6665.939941,6665.939941,2261800000
1/3/2019,6584.77002,6600.209961,6457.129883,6463.5,6463.5,2607290000
1/4/2019,6567.140137,6760.689941,6554.240234,6738.859863,6738.859863,2579550000
1/7/2019,6757.529785,6855.600098,6741.399902,6823.470215,6823.470215,2507550000
1/8/2019,6893.439941,6909.580078,6795.859863,6897,6897,2380290000
1/9/2019,6923.060059,6985.220215,6899.560059,6957.080078,6957.080078,2422590000
1/10/2019,6908.649902,6991.370117,6877.080078,6986.069824,6986.069824,2179080000
1/11/2019,6947.459961,6975.649902,6933.600098,6971.47998,6971.47998,2066500000
1/14/2019,6908.029785,6936.220215,6887.47998,6905.919922,6905.919922,1942210000
1/15/2019,6931.390137,7025.850098,6928.120117,7023.830078,7023.830078,2038090000
1/16/2019,7033.75,7079.629883,7028.120117,7034.689941,7034.689941,2149580000
1/17/2019,7010.129883,7113.950195,7003.620117,7084.459961,7084.459961,2128840000
1/18/2019,7134.100098,7185.379883,7096.620117,7157.22998,7157.22998,2451240000
1/22/2019,7109.569824,7110.160156,6979.810059,7020.359863,7020.359863,2380950000
1/23/2019,7061.649902,7084.850098,6953.22998,7025.77002,7025.77002,2274420000
1/24/2019,7042.25,7078.959961,7029.950195,7073.459961,7073.459961,2400290000
1/25/2019,7128.180176,7174.560059,7111.089844,7164.859863,7164.859863,2440840000
1/28/2019,7075.009766,7086.299805,7034.25,7085.680176,7085.680176,2435480000
1/29/2019,7087.490234,7092.290039,7011.470215,7028.290039,7028.290039,2089690000
1/30/2019,7094.790039,7201.310059,7065.569824,7183.080078,7183.080078,2544050000
1/31/2019,7208.169922,7303.120117,7205.950195,7281.740234,7281.740234,2918710000
2/1/2019,7256.370117,7299.939941,7243.410156,7263.870117,7263.870117,2383430000
2/4/2019,7266.279785,7348.22998,7261.069824,7347.540039,7347.540039,2099470000
2/5/2019,7356.339844,7408.680176,7355.359863,7402.080078,7402.080078,2265520000
2/6/2019,7400.439941,7410.77002,7346.720215,7375.279785,7375.279785,2167130000
2/7/2019,7316.5,7336.740234,7235.049805,7288.350098,7288.350098,2295080000
2/8/2019,7232.299805,7299.439941,7225.140137,7298.200195,7298.200195,2086260000
2/11/2019,7327.370117,7343.560059,7290.029785,7307.899902,7307.899902,1897800000
2/12/2019,7358.850098,7419.430176,7349.799805,7414.620117,7414.620117,2124330000
2/13/2019,7437.459961,7461.660156,7413.839844,7420.379883,7420.379883,2093800000
2/14/2019,7390.25,7454.419922,7375.709961,7426.950195,7426.950195,2103370000
2/15/2019,7468.569824,7477.279785,7440.259766,7472.410156,7472.410156,2257750000
2/19/2019,7450.75,7507.790039,7450.27002,7486.77002,7486.77002,2120790000
2/20/2019,7490.310059,7513.700195,7455.25,7489.069824,7489.069824,2181760000
2/21/2019,7475.410156,7485.75,7430.890137,7459.709961,7459.709961,2119080000
2/22/2019,7481.629883,7527.540039,7479.009766,7527.540039,7527.540039,2417680000
2/25/2019,7585.299805,7602.689941,7551.609863,7554.459961,7554.459961,2363140000
2/26/2019,7535.290039,7573.220215,7524.310059,7549.299805,7549.299805,2257710000
2/27/2019,7526.419922,7562.290039,7485.390137,7554.509766,7554.509766,2423360000
2/28/2019,7533.310059,7561.899902,7516.47998,7532.529785,7532.529785,2647080000
3/1/2019,7587.450195,7603.040039,7540.75,7595.350098,7595.350098,2463190000
3/4/2019,7636.620117,7643.660156,7501.560059,7577.569824,7577.569824,2569590000
