Date,y,x1,x2,x3,x4,x5
2011-06-14,2678.719971,2639.689941,2643.72998,2684.870117,2675.379883,2701.560059
2011-06-15,2631.459961,2678.719971,2639.689941,2643.72998,2684.870117,2675.379883
2011-06-16,2623.699951,2631.459961,2678.719971,2639.689941,2643.72998,2684.870117
2011-06-17,2616.47998,2623.699951,2631.459961,2678.719971,2639.689941,2643.72998
2011-06-20,2629.659912,2616.47998,2623.699951,2631.459961,2678.719971,2639.689941
2011-06-21,2687.26001,2629.659912,2616.47998,2623.699951,2631.459961,2678.719971
2011-06-22,2669.189941,2687.26001,2629.659912,2616.47998,2623.699951,2631.459961
2011-06-23,2686.75,2669.189941,2687.26001,2629.659912,2616.47998,2623.699951
2011-06-24,2652.889893,2686.75,2669.189941,2687.26001,2629.659912,2616.47998
2011-06-27,2688.280029,2652.889893,2686.75,2669.189941,2687.26001,2629.659912
2011-06-28,2729.310059,2688.280029,2652.889893,2686.75,2669.189941,2687.26001
2011-06-29,2740.48999,2729.310059,2688.280029,2652.889893,2686.75,2669.189941
2011-06-30,2773.52002,2740.48999,2729.310059,2688.280029,2652.889893,2686.75
2011-07-01,2816.030029,2773.52002,2740.48999,2729.310059,2688.280029,2652.889893
2011-07-05,2825.77002,2816.030029,2773.52002,2740.48999,2729.310059,2688.280029
2011-07-06,2834.02002,2825.77002,2816.030029,2773.52002,2740.48999,2729.310059
2011-07-07,2872.659912,2834.02002,2825.77002,2816.030029,2773.52002,2740.48999
2011-07-08,2859.810059,2872.659912,2834.02002,2825.77002,2816.030029,2773.52002
2011-07-11,2802.620117,2859.810059,2872.659912,2834.02002,2825.77002,2816.030029
2011-07-12,2781.909912,2802.620117,2859.810059,2872.659912,2834.02002,2825.77002
2011-07-13,2796.919922,2781.909912,2802.620117,2859.810059,2872.659912,2834.02002
2011-07-14,2762.669922,2796.919922,2781.909912,2802.620117,2859.810059,2872.659912
2011-07-15,2789.800049,2762.669922,2796.919922,2781.909912,2802.620117,2859.810059
2011-07-18,2765.110107,2789.800049,2762.669922,2796.919922,2781.909912,2802.620117
2011-07-19,2826.52002,2765.110107,2789.800049,2762.669922,2796.919922,2781.909912
2011-07-20,2814.22998,2826.52002,2765.110107,2789.800049,2762.669922,2796.919922
2011-07-21,2834.429932,2814.22998,2826.52002,2765.110107,2789.800049,2762.669922
